SpeciesCode,AreaRange_km2,nHUCs,Prop_CONUS,AreaHab_km2,PropHab_CONUS,ScientificName,CommonName,LogAreaRange,LogAreaHabitat
mLOECx,42931.644765072786,485,0.005297891149287333,20595.9897,0.0025424989498444234,Tamias quadrimaculatus,Long-eared Chipmunk,4.632777527163619,4.3137826659657295
mLPMOp,5281.510947562101,27,0.000651753974418361,712.7667,8.798841971813937e-05,Perognathus longimembris pacificus,Pacific Pocket Mouse,3.7227581843362003,2.852947401544994
mLPMOx,456930.3868008416,4039,0.056386552747264916,250778.9583,0.030957737278380387,Perognathus longimembris,Little Pocket Mouse,5.659850040483175,5.399291094050365
mLTPMx,353882.1707452535,3244,0.043670100005279607,230064.1965,0.028400576350941325,Chaetodipus formosus,Long-tailed Pocket Mouse,5.548858682609239,5.361849037302546
mLTSHx,363449.65845181065,3991,0.04485075610915946,70013.7441,0.008642938428393475,Sorex dispar,Long-tailed Shrew,5.560444265069474,4.845183302883931
mLTVOl,769.2910354921,12,9.493277489045614e-05,221.9211,2.7395341127905076e-05,Microtus longicaudus leucophaeus,White-bellied Vole,2.886090671656521,2.346198596409212
mLTVOx,2194630.5532088005,23074,0.27082386075409787,710178.4584,0.08766891084064446,Microtus longicaudus,Long-tailed Vole,6.3413614210669405,5.851367494859574
mLTWEx,7734831.174332134,79576,0.954500901234141,3333871.4832,0.41155413594677953,Mustela frenata,Long-tailed Weasel,6.8884508389331085,6.522948854276377
mMAORn,5016.105776549998,1,0.0006190021962329597,55.3788,6.836308567567616e-06,Oryzomys palustris natator,Key Oryzomys,3.700366686053844,1.7433435408096158
mMAORx,1607550.107953054,15698,0.19837640825466618,121296.98969999999,0.01497366591378417,Oryzomys palustris,Marsh Oryzomys,6.206164518932713,5.083850022854195
mMARAh,5016.105776549998,1,0.0006190021962329597,62.544599999999996,7.720900142926345e-06,Sylvilagus palustris hefneri,Lower Keys Rabbit,3.700366686053844,1.7961898193621433
mMARAx,449626.81404417095,4337,0.055485270402330845,96902.09999999999,0.011962206773084535,Sylvilagus palustris,Marsh Rabbit,5.652852203015134,4.986333188903496
mMEDEx,40296.312480461,411,0.004972683399561552,4799.052,0.0005924252656937763,Peromyscus merriami,Merriam's Deermouse,4.605265305628435,3.681155455744196
mMESHx,1945782.2710104492,19659,0.2401152513125475,1190572.0857,0.14697173195839844,Sorex merriami,Merriam's Shrew,6.289094242001724,6.075755695813102
mMESQx,435098.9083705233,3834,0.05369248414158371,412431.3324,0.05091312652530295,Ictidomys mexicanus,Mexican Ground Squirrel,5.638587993682851,5.6153516512078205
mMEVOd,962.4317502420001,4,0.00011876690677242366,120.72149999999999,1.4902623833301081e-05,Microtus pennsylvanicus dukecampbelli,Duke's Salt Marsh Vole,2.983369941770952,2.0817846230372123
mMEVOx,3729664.8944710223,39770,0.46025161025978234,658460.2374,0.08128448724674832,Microtus pennsylvanicus,Meadow Vole,6.57166981276849,5.818529554242131
mMEWOx,616843.4884102361,6387,0.07612029950463914,409021.4763,0.05049219236871952,Neotoma mexicana,Mexican Woodrat,5.790174984548094,5.6117461119039485
mMFSQx,14685.082273409385,149,0.0018121823151333435,1663.8219,0.00020539267571483363,Sciurus nayaritensis,Mexican Fox Squirrel,4.166876384007447,3.2211068363856903
mMFTBx,3644015.462471051,35439,0.44968221860900415,3623540.4458999997,0.44731270080308616,Tadarida brasiliensis,Mexican Free-tailed Bat,6.5615802111252215,6.559133113269352
mMGSQx,114066.94046086077,1238,0.014076195719981402,82137.9546,0.010139627488397362,Urocitellus canus,Merriam's Ground Squirrel,5.057159792921114,4.914543883847637
mMGVOx,87268.75541151589,906,0.0107692209193003,65088.8784,0.008034981925561527,Microtus mogollonensis,Mogollon Vole,4.94085878229461,4.8135067879209315
mMJMOx,3182825.1034561577,35511,0.39276997276955666,133203.8394,0.0164435225848722,Zapus hudsonius,Meadow Jumping Mouse,6.502812774753341,5.124516742898869
mMKRAx,699175.8968599514,6609,0.08628036069987476,478782.58499999996,0.05910394388895516,Dipodomys merriami,Merriam's Kangaroo Rat,5.844586448171612,5.68013834520983
mMLNBx,17539.416032140125,177,0.0021644154904575316,15454.9314,0.0019078542680771298,Leptonycteris nivalis,Mexican Long-nosed Bat,4.244015129609207,4.189067081695177
mMLSHx,4773.9024216645,51,0.0005891135903526766,683.5887,8.438650325580201e-05,Sorex lyelli,Mt. Lyell Shrew,3.6788735378031703,2.83479487504313
mMLTBx,53793.37280338276,565,0.00663826031415436,27376.4934,0.0033795271183264764,Choeronycteris mexicana,Mexican Long-tongued Bat,4.730728775067793,4.437377819453249
mMMCHx,86420.55112992472,922,0.010664550017898327,40066.3773,0.00494604647279079,Tamias merriami,Merriam's Chipmunk,4.936617031610965,4.60278007640462
mMOCOx,1863492.5042618276,19065,0.2299604522285599,1084047.4377,0.1338216571323003,Sylvilagus nuttallii,Mountain Cottontail,6.270327650181207,6.035048287258244
mMOGOx,179500.48310517,2099,0.022150887205452455,24343.6347,0.003005131900029367,Oreamnos americanus,Mountain Goat,5.2540656217701995,4.3863854223864
mMOOSx,915903.8196321004,9574,0.11302522337963215,515107.4508,0.06358811456950952,Alces americanus,Moose,5.961849870178588,5.7118978318023865
mMOSQx,26848.14031636221,278,0.0033131394274602427,16890.7581,0.0020851017774264177,Xerospermophilus mohavensis,Mohave Ground Squirrel,4.4289142089065985,4.227649142244667
mMOVOa,15618.743807901004,182,0.0019273988927203587,9826.8903,0.00121309335612973,Microtus montanus arizonensis,Arizona Montane Vole,4.193646101293177,3.992416107942674
mMOVOf,1443.5724735935,14,0.00017814108620939207,348.2226,4.298679537658221e-05,Microtus montanus fucosus,Pahranagat Valley Vole,3.1594385922289594,2.5418569538484594
mMOVOn,1360.4997918061,9,0.00016788967310846461,27.774,3.428597841694348e-06,Microtus montanus nevadensis,Ash Meadows Montane Vole,3.133698479656777,1.4436384311664543
mMOVOx,1458020.7555235715,15293,0.1799240466661507,473759.0442,0.05848380630904073,Microtus montanus,Montane Vole,6.163763706386069,5.675557513865123
mMPGOx,70847.14915048191,757,0.008742746440079033,10510.1523,0.0012974395294757285,Thomomys monticola,Mountain Pocket Gopher,4.850322379168878,4.021609009327039
mMPMOx,551826.1714829408,4862,0.06809697149602392,400685.57639999996,0.04946315627720515,Perognathus merriami,Merriam's Pocket Mouse,5.741802293934194,5.602803709284127
mMRSHx,177270.65570449622,2048,0.021875719950270125,89897.9598,0.01109757150367269,Sorex bendirii,Marsh Shrew,5.248636851109425,4.953749835697009
mMSPMx,16774.4493699068,72,0.0020700163559374653,1657.2888,0.00020458618862044414,Liomys irroratus,Mexican Spiny Pocket Mouse,4.224648273130992,3.2193981953942865
mMUDEx,3903589.356700103,39973,0.48171440010000854,2125805.0535,0.26242279175822847,Odocoileus hemionus,Mule Deer,6.591464125208995,6.327523435130291
mNADEx,7166500.192192785,74237,0.8843671875919511,2201757.8292,0.27179888172855016,Peromyscus maniculatus,North American Deermouse,6.855307116853834,6.342769549319699
mNALSx,3579447.167101546,37295,0.44171430118039057,1529690.9625,0.18883470628958196,Cryptotis parva,North American Least Shrew,6.553815956583271,6.184603700858559
mNAPOx,4772623.53507416,48214,0.5889557719885077,3908238.9327,0.4824576787456269,Erethizon dorsata,North American Porcupine,6.678757178533839,6.591981106730757
mNAROx,4732773.8096287735,50339,0.584038198741689,474431.0742,0.05856676593342158,Lontra canadensis,North American River Otter,6.675115749011107,5.676173126628596
mNASQx,4619.2026146226,44,0.0005700231794679179,77.7474,9.597629719786388e-06,Ammospermophilus nelsoni,Nelson's Antelope Squirrel,3.664567012361863,1.8906858744251347
mNAWVx,515821.68863801623,5934,0.06365391248809192,39270.7692,0.0048478315878446344,Microtus richardsoni,North American Water Vole,5.712499598867803,4.5940694079178295
mNBARx,2005457.9944895327,19320,0.24747941098956885,1806307.6598999999,0.22298201714441954,Dasypus novemcinctus,Nine-banded Armadillo,6.302213569856705,6.256791723617143
mNBDEx,58060.37684116715,537,0.007164821154053569,19061.5491,0.0023530779183268827,Peromyscus fraterculus,Northern Baja Deermouse,4.763879850295316,4.280158192117833
mNBLEx,137134.43029568615,1592,0.016922791765880407,63725.4819,0.007866675657207181,Synaptomys borealis,Northern Bog Lemming,5.137146506650646,4.804313128342474
mNESEx,70889.98908768692,350,0.00874803301424586,46054.085399999996,0.005685206949076373,Mirounga angustirostris,Northern Elephant Seal,4.850584909499757,4.66326816195909
mNFKRx,29883.9522781982,318,0.003687767546450835,6935.409,0.0008561506563212917,Dipodomys venustus,Narrow-faced Kangaroo Rat,4.475438034211078,3.8410720776955958
mNFSEx,2387.525211281,4,0.000294627628518824,2168.5580999999997,0.0002677004976326347,Callorhinus ursinus,Northern Fur Seal,3.377947966250511,3.336171062256688
mNFSQa,5258.042811087597,62,0.0006488579373995397,1073.1285,0.00013247375455320418,Glaucomys sabrinus californicus,San Bernardino Flying Squirrel,3.7208241178189208,3.030651728955273
mNFSQf,15005.184410722895,143,0.0018516838597264099,1982.6064,0.00024474544624358753,Glaucomys sabrinus fuscus,Virginia Northern Flying Squirrel,4.176241337186211,3.297236503779256
mNFSQo,28515.78669603359,316,0.0035189318922807336,886.5639,0.00010944304292014559,Glaucomys sabrinus coloratus,Carolina Northern Flying Squirrel,4.4550853574407965,2.9477100432841037
mNFSQx,1696244.441797802,18165,0.20932154974270697,690113.9034,0.08519201554405205,Glaucomys sabrinus,Northern Flying Squirrel,6.229488437587175,5.838920777020657
mNGCOx,19893.43304359987,191,0.0024549081086306535,5290.6113,0.0006531064479161708,Sylvilagus transitionalis,New England Cottontail,4.298709736529971,3.7235058551880407
mNGMOx,3258386.119826126,32260,0.4020944242795833,149896.7622,0.01850420232432818,Onychomys leucogaster,Northern Grasshopper Mouse,6.513002547060829,5.175792252102048
mNMSHx,38822.04717412844,384,0.004790754727579366,891.8919,0.00011010076486514982,Sorex neomexicanus,New Mexico Shrew,4.589078432983966,2.950312219759024
mNODEx,86758.79893365274,949,0.010706290791060936,66040.4781,0.00815245339807456,Peromyscus keeni,Northwestern Deermouse,4.938313531123419,4.819810208676768
mNOMYx,3005661.7827995596,32158,0.37090749827967784,1097477.037,0.13547949162408396,Myotis septentrionalis,Northern Myotis,6.4779401092755675,6.0403954420726835
mNOSSx,3067679.5095879748,32697,0.37856066804871885,2713628.6145,0.334987441882146,Blarina brevicauda,Northern Short-tailed Shrew,6.4868099854960235,6.433550410121848
mNPGOx,2024977.8003750013,21413,0.24988821240871606,1367937.6219,0.1688668531006999,Thomomys talpoides,Northern Pocket Gopher,6.3064202664506945,6.136066293961381
mNPMOx,94357.13782371847,818,0.011643948143236613,63448.0164,0.007832423564802606,Chaetodipus nelsoni,Nelson's Pocket Mouse,4.974774758769113,4.8024180491257535
mNPYMx,43677.59693271773,440,0.0053899438392875304,18078.7752,0.002231758105825495,Baiomys taylori,Northern Pygmy Mouse,4.64025873620837,4.257169004574112
mNRDEx,453619.1122566383,4494,0.05597793173596681,399988.2087,0.049377068807230085,Peromyscus nasutus,Northern Rock Deermouse,5.656691344325621,5.602047188897954
mNYBAx,798150.2632839628,7135,0.09849408842340897,517315.32899999997,0.06386066898843527,Lasiurus intermedius,Northern Yellow Bat,5.902084661240133,5.713755347540105
mOBPMx,854958.1369689725,8619,0.1055043470066183,437521.6854,0.05401043804482298,Perognathus fasciatus,Olive-backed Pocket Mouse,5.931944850016503,5.640999583338126
mOCELx,6215.245840691,8,0.0007669796046768331,541.2654,6.681721690155642e-05,Leopardus pardalis,Ocelot,3.793458311600985,2.733410266017081
mOKRAx,2802514.1954190414,27672,0.34583848890275515,1374746.7626999998,0.16970741641353465,Dipodomys ordii,Ord's Kangaroo Rat,6.447547821080229,6.138222705663841
mOLDEa,1244.516230597,4,0.00015357696075479258,23.665499999999998,2.921418672953755e-06,Peromyscus polionotus allophrys,Choctawhatchee Beach Deermouse,3.0950005649162877,1.374115684588801
mOLDEh,880.1259457700999,4,0.00010861012858624519,5.9652,7.363819343729792e-07,Peromyscus polionotus phasma,Anastasia Beach Deermouse,2.9445448240128784,0.775625009186624
mOLDEl,776.038280049,4,9.576540470037106e-05,22.6872,2.800651146903147e-06,Peromyscus polionotus leucocephalus,Santa Rosa Beach Deermouse,2.8898831444592328,1.355780899605268
mOLDEm,566.804298543,2,6.99453163991511e-05,11.3868,1.405658454086743e-06,Peromyscus polionotus ammobates,Alabama Beach Deermouse,2.753433135200028,1.05640169268301
mOLDEn,2017.8282227690001,8,0.0002490059335179993,147.9393,1.8262560836817622e-05,Peromyscus polionotus niveiventris,Southeast Beach Deermouse,3.3048841920897565,2.1700835594324257
mOLDEp,1313.889991209,3,0.00016213788671861924,35.0496,4.3267438220008e-06,Peromyscus polionotus peninsularis,St. Andrews Beach Deermouse,3.1185590043326443,1.5446830659892958
mOLDEt,449.420030268,2,5.545975267656964e-05,5.656499999999999,6.982740581674976e-07,Peromyscus polionotus trissyllepsis,Perdido Key Beach Deermouse,2.6526524246496574,0.7525477914613014
mOLDEx,389546.4905533101,3862,0.048071181894650254,137357.9262,0.016956329275903056,Peromyscus polionotus,Oldfield Deermouse,5.590559296118696,5.137853725319027
mOLMAx,6800.6669235882455,78,0.0008392222869840053,591.2568,7.298847081324645e-05,Marmota olympus,Olympic Marmot,3.832551504916763,2.7717761485627723
mORSHa,7197.5403375222,29,0.0008881976327592205,16.6509,2.0554921798181184e-06,Sorex ornatus salicornicus,Salt Marsh Ornate Shrew,3.8571841074944357,1.221437712585292
mORSHi,921.9419889374001,4,0.00011377035121937592,290.4012,3.584895684976772e-05,Sorex ornatus sinuosus,Suisun Shrew,2.964703594939754,2.4629984066296453
mORSHr,1086.8133199871,10,0.0001341159580629796,30.430799999999998,3.756570000757268e-06,Sorex ornatus relictus,Buena Vista Lake Shrew,3.03615495249286,1.4833133697429384
mORSHs,2261.8195501583,19,0.00027911518046048474,18.1764,2.243809527247539e-06,Sorex ornatus salarius,Monterey Ornate Shrew,3.35445795359714,1.2595078714627737
mORSHw,3924.625,2,0.0004843102603114663,32.8563,4.055989028086052e-06,Sorex ornatus willetti,Santa Catalina Shrew,3.593798165995624,1.516618655262864
mORSHx,184359.90583222397,1791,0.022750554252852644,93982.9086,0.011601843363653675,Sorex ornatus,Ornate Shrew,5.265666477622607,4.973048881518846
mPABAx,2677012.152149566,26952,0.3303511678859802,2291635.7243999997,0.2828939763313712,Antrozous pallidus,Pallid Bat,6.427650342647344,6.360145583864212
mPACHx,4131.478247090299,27,0.0005098365589883017,246.7413,3.0459303256169712e-05,Tamias palmeri,Palmer's Chipmunk,3.616105470466899,2.3922418485611128
mPASHc,29484.6167301095,368,0.0036384883660841856,19028.5344,0.002349002375403134,Sorex pacificus cascadensis,Pacific Shrew (cascadensis),4.469595486766009,4.279405339705617
mPASHp,21317.219153261118,269,0.002630607499374454,14316.3549,0.001767301199361644,Sorex pacificus pacificus,Pacific Shrew (pacificus),4.328730550018541,4.155832455937663
mPASHx,50801.8358833706,637,0.006269095865458638,33344.8893,0.004116303574764778,Sorex pacificus,Pacific Shrew,4.70587940715814,4.52302927996493
mPBSHx,744083.3073973167,8098,0.09182206715266075,427457.2491,0.05276802051130061,Sorex preblei,Preble's Shrew,5.87162156177912,5.630892686529989
mPFTBx,276047.28506906086,2722,0.03406504633947712,109606.8006,0.013530555194505032,Nyctinomops femorosaccus,Pocketed Free-tailed Bat,5.440983480201664,5.039837500967943
mPGFBx,121125.20834159307,1094,0.014947206722221239,24772.4415,0.003058066517620778,Mormoops megalophylla,Peters's Ghost-faced Bat,5.083234537068328,4.39396881150002
mPGSQx,438990.0038278291,3887,0.054172656757776216,307219.4091,0.03792510272077745,Urocitellus mollis,Piute Ground Squirrel,5.642454631103532,5.487448649506469
mPHMOx,1582571.6661204204,15340,0.1952939951155414,739319.2353,0.09126623224860285,Reithrodontomys montanus,Plains Harvest Mouse,6.199363385985382,5.868832005637493
mPIDEc,5082.7151899276005,43,0.0006272219936230545,1709.4546,0.00021102586419077102,Peromyscus truei comanche,Palo Duro Deermouse,3.7060957746823817,3.2328575712155034
mPIDEx,1475545.169475619,14975,0.18208661085583047,754549.3953,0.09314633931653184,Peromyscus truei,Pinon Deermouse,6.168952508687725,5.87768767539596
mPIKAx,1035913.7154245445,11265,0.12783479725514652,58923.7569,0.007273920419524103,Ochotona princeps,American Pika,6.015323583135498,4.770290429089188
mPJMOx,203877.42147883252,2321,0.025159073049793014,115501.1742,0.01425819387107665,Zapus trinotatus,Pacific Jumping Mouse,5.309369132251397,5.062586399344947
mPKMOx,93343.24187404245,661,0.011518830402989753,53890.4214,0.0066525737200273235,Microdipodops pallidus,Pale Kangaroo Mouse,4.9700828801527175,4.73151157960603
mPKRAx,103367.1996882574,1034,0.012755816259817756,36130.3704,0.00446016094091803,Dipodomys panamintinus,Panamint Kangaroo Rat,5.014382750999174,4.557872413875012
mPMBAx,7684.0213856599985,2,0.0009482308239711737,282.60179999999997,3.488614969175984e-05,Molossus molossus,Pallas's Mastiff Bat,3.8855885648910102,2.4511749237106213
mPNCHx,104059.76332797065,888,0.01284128064855089,12950.240399999999,0.0015986594039340012,Tamias panamintinus,Panamint Chipmunk,5.017282833808016,4.1122778304577645
mPPGOx,1464276.8484548554,14972,0.18069606692186502,1079579.916,0.13327015805912598,Geomys bursarius,Plains Pocket Gopher,6.165623195840781,6.033254796548144
mPPMOx,1479957.4864869735,14786,0.18263110374377411,737785.2996,0.09107687354512774,Perognathus flavescens,Plains Pocket Mouse,6.17024923995624,5.867929997643014
mPRONs,13713.705927669043,113,0.0016923116189863471,12316.2237,0.0015203923812070561,Antilocapra americana sonoriensis,Sonoran Pronghorn,4.1371548323570115,4.090477568408597
mPRONx,1997232.5573718986,19736,0.24646436787293557,1348608.591,0.16648075554090355,Antilocapra americana,Pronghorn,6.3004286369803655,6.129885921922269
mPRSHx,1142495.9116393705,11951,0.14098735353590458,450615.6612,0.055626841053646986,Sorex haydeni,Prairie Shrew,6.057854654645049,5.653806281605619
